case_id,case_date,process_step,step_number,department,employee_id,priority,complexity,case_value,wait_time_min,cycle_time_min,total_time_min,start_time,end_time,error_count,rework_count,month,day_of_week
CASE-0802,2025-02-13,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,3915.48,25.5,29.9,55.4,2025-02-13 15:50,2025-02-13 16:20,0,0,2,Thursday
CASE-0802,2025-02-13,Final Inspection,7,Quality,MFG_Q01,Standard,3,3915.48,17.2,14.8,32.0,2025-02-13 16:37,2025-02-13 16:52,0,0,2,Thursday
CASE-0802,2025-02-13,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,3915.48,11.7,29.7,41.4,2025-02-13 17:03,2025-02-13 17:33,0,0,2,Thursday
CASE-0803,2025-06-02,Material Receiving,1,Receiving,MFG_R02,Standard,4,1719.22,0.0,30.4,30.4,2025-06-02 12:14,2025-06-02 12:44,0,0,6,Monday
CASE-0803,2025-06-02,Material Inspection,2,Quality,MFG_Q02,Standard,4,1719.22,6.7,29.6,36.3,2025-06-02 12:51,2025-06-02 13:20,0,0,6,Monday
CASE-0803,2025-06-02,Pre-Processing,3,Production,MFG_P05,Standard,4,1719.22,23.2,54.8,78.0,2025-06-02 13:43,2025-06-02 14:38,0,0,6,Monday
CASE-0803,2025-06-02,Assembly,4,Production,MFG_P05,Standard,4,1719.22,21.3,115.7,137.0,2025-06-02 15:00,2025-06-02 16:55,1,0,6,Monday
CASE-0803,2025-06-02,Quality Control,5,Quality,MFG_Q01,Standard,4,1719.22,28.9,18.5,47.4,2025-06-02 17:24,2025-06-02 17:43,0,0,6,Monday
CASE-0803,2025-06-02,Finishing & Packaging,6,Finishing,MFG_F02,Standard,4,1719.22,2.2,42.3,44.5,2025-06-02 17:45,2025-06-02 18:27,0,0,6,Monday
CASE-0803,2025-06-02,Final Inspection,7,Quality,MFG_Q02,Standard,4,1719.22,1.1,15.9,17.0,2025-06-02 18:28,2025-06-02 18:44,0,0,6,Monday
CASE-0803,2025-06-02,Warehouse Storage,8,Warehouse,MFG_W02,Standard,4,1719.22,6.8,29.9,36.7,2025-06-02 18:51,2025-06-02 19:21,0,0,6,Monday
CASE-0804,2025-05-10,Material Receiving,1,Receiving,MFG_R03,Standard,6,2312.33,0.0,52.1,52.1,2025-05-10 15:16,2025-05-10 16:08,0,0,5,Saturday
CASE-0804,2025-05-10,Material Inspection,2,Quality,MFG_Q02,Standard,6,2312.33,29.5,30.9,60.4,2025-05-10 16:37,2025-05-10 17:08,0,0,5,Saturday
CASE-0804,2025-05-10,Pre-Processing,3,Production,MFG_P04,Standard,6,2312.33,26.7,85.7,112.4,2025-05-10 17:35,2025-05-10 19:00,0,0,5,Saturday
CASE-0804,2025-05-10,Assembly,4,Production,MFG_P04,Standard,6,2312.33,50.1,110.4,160.5,2025-05-10 19:51,2025-05-10 21:41,0,0,5,Saturday
CASE-0804,2025-05-10,Quality Control,5,Quality,MFG_Q01,Standard,6,2312.33,19.7,17.1,36.8,2025-05-10 22:01,2025-05-10 22:18,0,0,5,Saturday
CASE-0804,2025-05-10,Finishing & Packaging,6,Finishing,MFG_F03,Standard,6,2312.33,12.0,33.4,45.4,2025-05-10 22:30,2025-05-10 23:03,0,0,5,Saturday
CASE-0804,2025-05-10,Final Inspection,7,Quality,MFG_Q03,Standard,6,2312.33,14.8,29.1,43.9,2025-05-10 23:18,2025-05-10 23:47,0,0,5,Saturday
CASE-0804,2025-05-10,Warehouse Storage,8,Warehouse,MFG_W01,Standard,6,2312.33,8.3,23.5,31.8,2025-05-10 23:55,2025-05-11 00:19,0,0,5,Saturday
CASE-0805,2025-02-08,Material Receiving,1,Receiving,MFG_R03,Rush,2,876.34,0.0,17.3,17.3,2025-02-08 14:30,2025-02-08 14:47,0,0,2,Saturday
CASE-0805,2025-02-08,Material Inspection,2,Quality,MFG_Q02,Rush,2,876.34,0.0,17.8,17.8,2025-02-08 14:47,2025-02-08 15:05,0,0,2,Saturday
CASE-0805,2025-02-08,Pre-Processing,3,Production,MFG_P04,Rush,2,876.34,16.6,23.2,39.8,2025-02-08 15:21,2025-02-08 15:44,0,0,2,Saturday
CASE-0805,2025-02-08,Assembly,4,Production,MFG_P03,Rush,2,876.34,15.2,71.4,86.6,2025-02-08 16:00,2025-02-08 17:11,1,0,2,Saturday
CASE-0805,2025-02-08,Quality Control,5,Quality,MFG_Q01,Rush,2,876.34,26.3,13.1,39.4,2025-02-08 17:37,2025-02-08 17:50,0,0,2,Saturday
CASE-0805,2025-02-08,Finishing & Packaging,6,Finishing,MFG_F03,Rush,2,876.34,14.2,29.0,43.2,2025-02-08 18:05,2025-02-08 18:34,0,0,2,Saturday
CASE-0805,2025-02-08,Final Inspection,7,Quality,MFG_Q02,Rush,2,876.34,10.4,9.7,20.1,2025-02-08 18:44,2025-02-08 18:54,0,0,2,Saturday
CASE-0805,2025-02-08,Warehouse Storage,8,Warehouse,MFG_W01,Rush,2,876.34,1.4,9.0,10.4,2025-02-08 18:55,2025-02-08 19:04,0,0,2,Saturday
CASE-0806,2025-04-12,Material Receiving,1,Receiving,MFG_R01,Standard,5,1094.4,0.0,46.0,46.0,2025-04-12 14:41,2025-04-12 15:27,0,0,4,Saturday
CASE-0806,2025-04-12,Material Inspection,2,Quality,MFG_Q03,Standard,5,1094.4,31.6,36.0,67.6,2025-04-12 15:58,2025-04-12 16:34,0,0,4,Saturday
CASE-0806,2025-04-12,Pre-Processing,3,Production,MFG_P04,Standard,5,1094.4,13.6,58.7,72.3,2025-04-12 16:48,2025-04-12 17:46,0,0,4,Saturday
CASE-0806,2025-04-12,Assembly,4,Production,MFG_P01,Standard,5,1094.4,70.6,138.8,209.4,2025-04-12 18:57,2025-04-12 21:16,0,0,4,Saturday
CASE-0806,2025-04-12,Quality Control,5,Quality,MFG_Q02,Standard,5,1094.4,12.2,29.2,41.4,2025-04-12 21:28,2025-04-12 21:57,0,0,4,Saturday
CASE-0806,2025-04-12,Finishing & Packaging,6,Finishing,MFG_F02,Standard,5,1094.4,25.1,64.3,89.4,2025-04-12 22:22,2025-04-12 23:27,0,0,4,Saturday
CASE-0806,2025-04-12,Final Inspection,7,Quality,MFG_Q03,Standard,5,1094.4,13.1,34.8,47.9,2025-04-12 23:40,2025-04-13 00:15,0,0,4,Saturday
CASE-0806,2025-04-12,Warehouse Storage,8,Warehouse,MFG_W02,Standard,5,1094.4,17.1,28.0,45.1,2025-04-13 00:32,2025-04-13 01:00,0,0,4,Saturday
CASE-0807,2025-05-01,Material Receiving,1,Receiving,MFG_R03,Standard,2,1558.17,0.0,55.8,55.8,2025-05-01 10:36,2025-05-01 11:31,0,0,5,Thursday
CASE-0807,2025-05-01,Material Inspection,2,Quality,MFG_Q02,Standard,2,1558.17,8.9,31.7,40.6,2025-05-01 11:40,2025-05-01 12:12,0,0,5,Thursday
CASE-0807,2025-05-01,Pre-Processing,3,Production,MFG_P03,Standard,2,1558.17,38.2,108.60000000000001,146.8,2025-05-01 12:50,2025-05-01 14:39,0,1,5,Thursday
CASE-0807,2025-05-01,Assembly,4,Production,MFG_P01,Standard,2,1558.17,68.6,107.7,176.3,2025-05-01 15:47,2025-05-01 17:35,0,0,5,Thursday
CASE-0807,2025-05-01,Quality Control,5,Quality,MFG_Q03,Standard,2,1558.17,40.8,27.2,68.0,2025-05-01 18:16,2025-05-01 18:43,0,0,5,Thursday
CASE-0807,2025-05-01,Finishing & Packaging,6,Finishing,MFG_F03,Standard,2,1558.17,19.9,42.2,62.1,2025-05-01 19:03,2025-05-01 19:45,0,0,5,Thursday
CASE-0807,2025-05-01,Final Inspection,7,Quality,MFG_Q03,Standard,2,1558.17,10.7,12.1,22.8,2025-05-01 19:56,2025-05-01 20:08,0,0,5,Thursday
CASE-0807,2025-05-01,Warehouse Storage,8,Warehouse,MFG_W01,Standard,2,1558.17,3.1,37.0,40.1,2025-05-01 20:11,2025-05-01 20:48,0,0,5,Thursday
CASE-0808,2025-05-20,Material Receiving,1,Receiving,MFG_R01,Express,3,197.21,0.0,25.5,25.5,2025-05-20 13:43,2025-05-20 14:08,0,0,5,Tuesday
CASE-0808,2025-05-20,Material Inspection,2,Quality,MFG_Q01,Express,3,197.21,21.1,24.0,45.1,2025-05-20 14:29,2025-05-20 14:53,0,0,5,Tuesday
CASE-0808,2025-05-20,Pre-Processing,3,Production,MFG_P01,Express,3,197.21,19.5,68.2,87.7,2025-05-20 15:13,2025-05-20 16:21,0,0,5,Tuesday
CASE-0808,2025-05-20,Assembly,4,Production,MFG_P05,Express,3,197.21,30.6,138.9,169.5,2025-05-20 16:51,2025-05-20 19:10,0,0,5,Tuesday
CASE-0808,2025-05-20,Quality Control,5,Quality,MFG_Q03,Express,3,197.21,8.0,16.4,24.4,2025-05-20 19:18,2025-05-20 19:35,0,0,5,Tuesday
CASE-0808,2025-05-20,Finishing & Packaging,6,Finishing,MFG_F03,Express,3,197.21,14.5,39.7,54.2,2025-05-20 19:49,2025-05-20 20:29,0,0,5,Tuesday
CASE-0808,2025-05-20,Final Inspection,7,Quality,MFG_Q02,Express,3,197.21,6.1,15.6,21.7,2025-05-20 20:35,2025-05-20 20:51,0,0,5,Tuesday
CASE-0808,2025-05-20,Warehouse Storage,8,Warehouse,MFG_W02,Express,3,197.21,17.2,19.5,36.7,2025-05-20 21:08,2025-05-20 21:27,0,0,5,Tuesday
CASE-0809,2025-02-22,Material Receiving,1,Receiving,MFG_R02,Standard,5,3700.81,0.0,47.2,47.2,2025-02-22 10:29,2025-02-22 11:16,0,0,2,Saturday
CASE-0809,2025-02-22,Material Inspection,2,Quality,MFG_Q03,Standard,5,3700.81,6.4,14.7,21.1,2025-02-22 11:22,2025-02-22 11:37,0,0,2,Saturday
CASE-0809,2025-02-22,Pre-Processing,3,Production,MFG_P06,Standard,5,3700.81,33.2,29.4,62.6,2025-02-22 12:10,2025-02-22 12:39,0,0,2,Saturday
CASE-0809,2025-02-22,Assembly,4,Production,MFG_P06,Standard,5,3700.81,36.4,102.2,138.6,2025-02-22 13:16,2025-02-22 14:58,0,0,2,Saturday
CASE-0809,2025-02-22,Quality Control,5,Quality,MFG_Q03,Standard,5,3700.81,29.4,30.1,59.5,2025-02-22 15:27,2025-02-22 15:58,0,0,2,Saturday
CASE-0809,2025-02-22,Finishing & Packaging,6,Finishing,MFG_F02,Standard,5,3700.81,13.9,35.7,49.6,2025-02-22 16:11,2025-02-22 16:47,0,0,2,Saturday
CASE-0809,2025-02-22,Final Inspection,7,Quality,MFG_Q03,Standard,5,3700.81,5.0,16.4,21.4,2025-02-22 16:52,2025-02-22 17:09,0,0,2,Saturday
CASE-0809,2025-02-22,Warehouse Storage,8,Warehouse,MFG_W02,Standard,5,3700.81,15.8,20.7,36.5,2025-02-22 17:24,2025-02-22 17:45,1,0,2,Saturday
CASE-0810,2025-04-26,Material Receiving,1,Receiving,MFG_R01,Standard,7,364.37,0.0,53.5,53.5,2025-04-26 07:24,2025-04-26 08:17,0,0,4,Saturday
CASE-0810,2025-04-26,Material Inspection,2,Quality,MFG_Q03,Standard,7,364.37,8.1,28.0,36.1,2025-04-26 08:25,2025-04-26 08:53,1,0,4,Saturday
CASE-0810,2025-04-26,Pre-Processing,3,Production,MFG_P03,Standard,7,364.37,33.3,93.4,126.7,2025-04-26 09:26,2025-04-26 11:00,0,0,4,Saturday
CASE-0810,2025-04-26,Assembly,4,Production,MFG_P06,Standard,7,364.37,92.7,142.3,235.0,2025-04-26 12:33,2025-04-26 14:55,0,0,4,Saturday
CASE-0810,2025-04-26,Quality Control,5,Quality,MFG_Q01,Standard,7,364.37,33.4,33.2,66.6,2025-04-26 15:28,2025-04-26 16:01,0,0,4,Saturday
CASE-0810,2025-04-26,Finishing & Packaging,6,Finishing,MFG_F03,Standard,7,364.37,12.4,34.8,47.2,2025-04-26 16:14,2025-04-26 16:49,0,0,4,Saturday
CASE-0810,2025-04-26,Final Inspection,7,Quality,MFG_Q02,Standard,7,364.37,14.9,29.9,44.8,2025-04-26 17:04,2025-04-26 17:33,0,0,4,Saturday
CASE-0810,2025-04-26,Warehouse Storage,8,Warehouse,MFG_W02,Standard,7,364.37,16.9,32.2,49.1,2025-04-26 17:50,2025-04-26 18:23,0,0,4,Saturday
CASE-0811,2025-05-09,Material Receiving,1,Receiving,MFG_R01,Express,2,4771.55,0.0,41.0,41.0,2025-05-09 07:24,2025-05-09 08:05,0,0,5,Friday
CASE-0811,2025-05-09,Material Inspection,2,Quality,MFG_Q03,Express,2,4771.55,25.2,21.2,46.4,2025-05-09 08:30,2025-05-09 08:51,0,0,5,Friday
CASE-0811,2025-05-09,Pre-Processing,3,Production,MFG_P01,Express,2,4771.55,36.1,72.6,108.7,2025-05-09 09:27,2025-05-09 10:40,0,0,5,Friday
CASE-0811,2025-05-09,Assembly,4,Production,MFG_P03,Express,2,4771.55,53.3,83.7,137.0,2025-05-09 11:33,2025-05-09 12:57,0,0,5,Friday
CASE-0811,2025-05-09,Quality Control,5,Quality,MFG_Q03,Express,2,4771.55,13.5,19.4,32.9,2025-05-09 13:10,2025-05-09 13:30,0,0,5,Friday
CASE-0811,2025-05-09,Finishing & Packaging,6,Finishing,MFG_F03,Express,2,4771.55,23.2,24.0,47.2,2025-05-09 13:53,2025-05-09 14:17,0,0,5,Friday
CASE-0811,2025-05-09,Final Inspection,7,Quality,MFG_Q01,Express,2,4771.55,13.8,11.1,24.9,2025-05-09 14:31,2025-05-09 14:42,0,0,5,Friday
CASE-0811,2025-05-09,Warehouse Storage,8,Warehouse,MFG_W01,Express,2,4771.55,14.5,22.2,36.7,2025-05-09 14:56,2025-05-09 15:18,0,0,5,Friday
CASE-0812,2025-05-02,Material Receiving,1,Receiving,MFG_R01,Standard,7,822.58,0.0,26.3,26.3,2025-05-02 07:59,2025-05-02 08:25,0,0,5,Friday
CASE-0812,2025-05-02,Material Inspection,2,Quality,MFG_Q03,Standard,7,822.58,10.8,32.0,42.8,2025-05-02 08:36,2025-05-02 09:08,0,0,5,Friday
CASE-0812,2025-05-02,Pre-Processing,3,Production,MFG_P01,Standard,7,822.58,20.4,68.1,88.5,2025-05-02 09:28,2025-05-02 10:36,1,0,5,Friday
CASE-0812,2025-05-02,Assembly,4,Production,MFG_P05,Standard,7,822.58,55.4,132.4,187.8,2025-05-02 11:32,2025-05-02 13:44,0,0,5,Friday
CASE-0812,2025-05-02,Quality Control,5,Quality,MFG_Q03,Standard,7,822.58,12.5,38.8,51.3,2025-05-02 13:56,2025-05-02 14:35,0,0,5,Friday
CASE-0812,2025-05-02,Finishing & Packaging,6,Finishing,MFG_F02,Standard,7,822.58,12.3,51.8,64.1,2025-05-02 14:48,2025-05-02 15:39,0,0,5,Friday
CASE-0812,2025-05-02,Final Inspection,7,Quality,MFG_Q02,Standard,7,822.58,19.7,22.2,41.9,2025-05-02 15:59,2025-05-02 16:21,0,0,5,Friday
CASE-0812,2025-05-02,Warehouse Storage,8,Warehouse,MFG_W01,Standard,7,822.58,21.9,42.9,64.8,2025-05-02 16:43,2025-05-02 17:26,0,0,5,Friday
CASE-0813,2025-04-28,Material Receiving,1,Receiving,MFG_R03,Standard,3,2918.3,0.0,54.0,54.0,2025-04-28 09:33,2025-04-28 10:27,0,0,4,Monday
CASE-0813,2025-04-28,Material Inspection,2,Quality,MFG_Q01,Standard,3,2918.3,15.6,35.6,51.2,2025-04-28 10:42,2025-04-28 11:18,0,0,4,Monday
CASE-0813,2025-04-28,Pre-Processing,3,Production,MFG_P04,Standard,3,2918.3,38.1,52.2,90.3,2025-04-28 11:56,2025-04-28 12:48,0,0,4,Monday
CASE-0813,2025-04-28,Assembly,4,Production,MFG_P06,Standard,3,2918.3,32.0,148.9,180.9,2025-04-28 13:20,2025-04-28 15:49,0,0,4,Monday
CASE-0813,2025-04-28,Quality Control,5,Quality,MFG_Q01,Standard,3,2918.3,27.8,28.6,56.4,2025-04-28 16:17,2025-04-28 16:45,0,0,4,Monday
CASE-0813,2025-04-28,Finishing & Packaging,6,Finishing,MFG_F02,Standard,3,2918.3,16.7,48.7,65.4,2025-04-28 17:02,2025-04-28 17:51,0,0,4,Monday
CASE-0813,2025-04-28,Final Inspection,7,Quality,MFG_Q03,Standard,3,2918.3,5.2,25.1,30.3,2025-04-28 17:56,2025-04-28 18:21,0,0,4,Monday
CASE-0813,2025-04-28,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,2918.3,10.6,6.1,16.7,2025-04-28 18:32,2025-04-28 18:38,0,0,4,Monday
CASE-0814,2025-04-27,Material Receiving,1,Receiving,MFG_R02,Express,2,917.39,0.0,46.5,46.5,2025-04-27 07:40,2025-04-27 08:26,0,0,4,Sunday
CASE-0814,2025-04-27,Material Inspection,2,Quality,MFG_Q03,Express,2,917.39,11.4,17.5,28.9,2025-04-27 08:37,2025-04-27 08:55,0,0,4,Sunday
CASE-0814,2025-04-27,Pre-Processing,3,Production,MFG_P06,Express,2,917.39,13.6,41.2,54.8,2025-04-27 09:09,2025-04-27 09:50,0,0,4,Sunday
CASE-0814,2025-04-27,Assembly,4,Production,MFG_P06,Express,2,917.39,59.3,148.1,207.4,2025-04-27 10:49,2025-04-27 13:17,0,0,4,Sunday
CASE-0814,2025-04-27,Quality Control,5,Quality,MFG_Q01,Express,2,917.39,0.5,19.4,19.9,2025-04-27 13:18,2025-04-27 13:37,0,0,4,Sunday
CASE-0814,2025-04-27,Finishing & Packaging,6,Finishing,MFG_F03,Express,2,917.39,0.7,57.300000000000004,58.0,2025-04-27 13:38,2025-04-27 14:35,0,1,4,Sunday
CASE-0814,2025-04-27,Final Inspection,7,Quality,MFG_Q03,Express,2,917.39,8.0,18.3,26.3,2025-04-27 14:43,2025-04-27 15:01,0,0,4,Sunday
CASE-0814,2025-04-27,Warehouse Storage,8,Warehouse,MFG_W02,Express,2,917.39,13.7,26.5,40.2,2025-04-27 15:15,2025-04-27 15:42,0,0,4,Sunday
CASE-0815,2025-02-25,Material Receiving,1,Receiving,MFG_R02,Standard,5,495.62,0.0,51.9,51.9,2025-02-25 13:38,2025-02-25 14:29,0,0,2,Tuesday
CASE-0815,2025-02-25,Material Inspection,2,Quality,MFG_Q03,Standard,5,495.62,12.2,18.1,30.3,2025-02-25 14:42,2025-02-25 15:00,0,1,2,Tuesday
CASE-0815,2025-02-25,Pre-Processing,3,Production,MFG_P04,Standard,5,495.62,14.6,54.9,69.5,2025-02-25 15:14,2025-02-25 16:09,0,0,2,Tuesday
CASE-0815,2025-02-25,Assembly,4,Production,MFG_P01,Standard,5,495.62,49.7,142.5,192.2,2025-02-25 16:59,2025-02-25 19:21,0,0,2,Tuesday
CASE-0815,2025-02-25,Quality Control,5,Quality,MFG_Q02,Standard,5,495.62,20.8,25.4,46.2,2025-02-25 19:42,2025-02-25 20:08,0,0,2,Tuesday
CASE-0815,2025-02-25,Finishing & Packaging,6,Finishing,MFG_F02,Standard,5,495.62,20.5,48.1,68.6,2025-02-25 20:28,2025-02-25 21:16,1,0,2,Tuesday
CASE-0815,2025-02-25,Final Inspection,7,Quality,MFG_Q03,Standard,5,495.62,10.6,21.3,31.9,2025-02-25 21:27,2025-02-25 21:48,0,0,2,Tuesday
CASE-0815,2025-02-25,Warehouse Storage,8,Warehouse,MFG_W01,Standard,5,495.62,6.9,22.8,29.7,2025-02-25 21:55,2025-02-25 22:18,0,0,2,Tuesday
CASE-0816,2025-06-28,Material Receiving,1,Receiving,MFG_R02,Standard,5,441.84,0.0,25.0,25.0,2025-06-28 13:16,2025-06-28 13:41,0,0,6,Saturday
CASE-0816,2025-06-28,Material Inspection,2,Quality,MFG_Q01,Standard,5,441.84,17.3,30.9,48.2,2025-06-28 13:58,2025-06-28 14:29,0,0,6,Saturday
CASE-0816,2025-06-28,Pre-Processing,3,Production,MFG_P06,Standard,5,441.84,35.9,57.7,93.6,2025-06-28 15:05,2025-06-28 16:02,0,0,6,Saturday
CASE-0816,2025-06-28,Assembly,4,Production,MFG_P05,Standard,5,441.84,7.3,51.0,58.3,2025-06-28 16:10,2025-06-28 17:01,0,0,6,Saturday
CASE-0816,2025-06-28,Quality Control,5,Quality,MFG_Q03,Standard,5,441.84,31.7,15.9,47.6,2025-06-28 17:32,2025-06-28 17:48,0,0,6,Saturday
CASE-0816,2025-06-28,Finishing & Packaging,6,Finishing,MFG_F01,Standard,5,441.84,18.4,37.8,56.2,2025-06-28 18:07,2025-06-28 18:44,0,0,6,Saturday
CASE-0816,2025-06-28,Final Inspection,7,Quality,MFG_Q03,Standard,5,441.84,15.6,18.1,33.7,2025-06-28 19:00,2025-06-28 19:18,0,0,6,Saturday
CASE-0816,2025-06-28,Warehouse Storage,8,Warehouse,MFG_W01,Standard,5,441.84,8.8,37.2,46.0,2025-06-28 19:27,2025-06-28 20:04,0,0,6,Saturday
CASE-0817,2025-02-02,Material Receiving,1,Receiving,MFG_R03,Standard,4,2046.0,0.0,32.4,32.4,2025-02-02 10:27,2025-02-02 10:59,0,0,2,Sunday
CASE-0817,2025-02-02,Material Inspection,2,Quality,MFG_Q01,Standard,4,2046.0,5.3,10.5,15.8,2025-02-02 11:04,2025-02-02 11:15,0,0,2,Sunday
CASE-0817,2025-02-02,Pre-Processing,3,Production,MFG_P04,Standard,4,2046.0,20.5,67.5,88.0,2025-02-02 11:35,2025-02-02 12:43,0,0,2,Sunday
CASE-0817,2025-02-02,Assembly,4,Production,MFG_P06,Standard,4,2046.0,57.6,104.1,161.7,2025-02-02 13:40,2025-02-02 15:24,0,0,2,Sunday
CASE-0817,2025-02-02,Quality Control,5,Quality,MFG_Q01,Standard,4,2046.0,44.1,27.0,71.1,2025-02-02 16:09,2025-02-02 16:36,0,0,2,Sunday
CASE-0817,2025-02-02,Finishing & Packaging,6,Finishing,MFG_F03,Standard,4,2046.0,13.9,8.4,22.3,2025-02-02 16:49,2025-02-02 16:58,0,0,2,Sunday
CASE-0817,2025-02-02,Final Inspection,7,Quality,MFG_Q02,Standard,4,2046.0,7.8,21.1,28.9,2025-02-02 17:06,2025-02-02 17:27,0,0,2,Sunday
CASE-0817,2025-02-02,Warehouse Storage,8,Warehouse,MFG_W02,Standard,4,2046.0,17.8,15.8,33.6,2025-02-02 17:45,2025-02-02 18:00,0,0,2,Sunday
CASE-0818,2025-04-17,Material Receiving,1,Receiving,MFG_R01,Rush,1,4745.71,0.0,21.4,21.4,2025-04-17 13:04,2025-04-17 13:25,0,0,4,Thursday
CASE-0818,2025-04-17,Material Inspection,2,Quality,MFG_Q03,Rush,1,4745.71,1.2,27.3,28.5,2025-04-17 13:26,2025-04-17 13:53,0,0,4,Thursday
CASE-0818,2025-04-17,Pre-Processing,3,Production,MFG_P06,Rush,1,4745.71,24.8,36.2,61.0,2025-04-17 14:18,2025-04-17 14:54,0,0,4,Thursday
CASE-0818,2025-04-17,Assembly,4,Production,MFG_P06,Rush,1,4745.71,1.6,122.1,123.7,2025-04-17 14:56,2025-04-17 16:58,0,0,4,Thursday
CASE-0818,2025-04-17,Quality Control,5,Quality,MFG_Q03,Rush,1,4745.71,11.2,13.4,24.6,2025-04-17 17:09,2025-04-17 17:23,0,0,4,Thursday
CASE-0818,2025-04-17,Finishing & Packaging,6,Finishing,MFG_F03,Rush,1,4745.71,11.3,32.6,43.9,2025-04-17 17:34,2025-04-17 18:07,0,0,4,Thursday
CASE-0818,2025-04-17,Final Inspection,7,Quality,MFG_Q02,Rush,1,4745.71,7.0,5.0,12.0,2025-04-17 18:14,2025-04-17 18:19,0,0,4,Thursday
CASE-0818,2025-04-17,Warehouse Storage,8,Warehouse,MFG_W02,Rush,1,4745.71,9.0,23.4,32.4,2025-04-17 18:28,2025-04-17 18:51,0,0,4,Thursday
CASE-0819,2025-04-26,Material Receiving,1,Receiving,MFG_R02,Standard,2,3915.9,0.0,51.0,51.0,2025-04-26 16:11,2025-04-26 17:02,1,0,4,Saturday
CASE-0819,2025-04-26,Material Inspection,2,Quality,MFG_Q02,Standard,2,3915.9,22.1,36.4,58.5,2025-04-26 17:24,2025-04-26 18:00,0,0,4,Saturday
CASE-0819,2025-04-26,Pre-Processing,3,Production,MFG_P01,Standard,2,3915.9,23.0,47.1,70.1,2025-04-26 18:23,2025-04-26 19:10,0,0,4,Saturday
CASE-0819,2025-04-26,Assembly,4,Production,MFG_P06,Standard,2,3915.9,44.2,130.2,174.4,2025-04-26 19:54,2025-04-26 22:05,0,0,4,Saturday
CASE-0819,2025-04-26,Quality Control,5,Quality,MFG_Q01,Standard,2,3915.9,11.6,21.1,32.7,2025-04-26 22:16,2025-04-26 22:37,0,0,4,Saturday
CASE-0819,2025-04-26,Finishing & Packaging,6,Finishing,MFG_F01,Standard,2,3915.9,23.1,43.4,66.5,2025-04-26 23:00,2025-04-26 23:44,0,0,4,Saturday
CASE-0819,2025-04-26,Final Inspection,7,Quality,MFG_Q02,Standard,2,3915.9,12.2,18.9,31.1,2025-04-26 23:56,2025-04-27 00:15,1,0,4,Saturday
CASE-0819,2025-04-26,Warehouse Storage,8,Warehouse,MFG_W02,Standard,2,3915.9,20.6,37.7,58.3,2025-04-27 00:35,2025-04-27 01:13,0,0,4,Saturday
CASE-0820,2025-04-13,Material Receiving,1,Receiving,MFG_R03,Express,4,3747.62,0.0,34.1,34.1,2025-04-13 09:53,2025-04-13 10:27,0,0,4,Sunday
CASE-0820,2025-04-13,Material Inspection,2,Quality,MFG_Q01,Express,4,3747.62,19.8,17.3,37.1,2025-04-13 10:46,2025-04-13 11:04,0,0,4,Sunday
CASE-0820,2025-04-13,Pre-Processing,3,Production,MFG_P05,Express,4,3747.62,6.0,55.4,61.4,2025-04-13 11:10,2025-04-13 12:05,0,0,4,Sunday
CASE-0820,2025-04-13,Assembly,4,Production,MFG_P01,Express,4,3747.62,80.6,83.4,164.0,2025-04-13 13:26,2025-04-13 14:49,1,0,4,Sunday
CASE-0820,2025-04-13,Quality Control,5,Quality,MFG_Q02,Express,4,3747.62,12.6,27.1,39.7,2025-04-13 15:02,2025-04-13 15:29,0,0,4,Sunday
CASE-0820,2025-04-13,Finishing & Packaging,6,Finishing,MFG_F03,Express,4,3747.62,28.2,20.9,49.1,2025-04-13 15:57,2025-04-13 16:18,0,0,4,Sunday
CASE-0820,2025-04-13,Final Inspection,7,Quality,MFG_Q03,Express,4,3747.62,14.2,22.6,36.8,2025-04-13 16:32,2025-04-13 16:55,0,1,4,Sunday
CASE-0820,2025-04-13,Warehouse Storage,8,Warehouse,MFG_W02,Express,4,3747.62,8.5,15.2,23.7,2025-04-13 17:03,2025-04-13 17:18,0,0,4,Sunday
CASE-0821,2025-03-18,Material Receiving,1,Receiving,MFG_R02,Express,2,4702.12,0.0,17.7,17.7,2025-03-18 09:47,2025-03-18 10:04,0,0,3,Tuesday
CASE-0821,2025-03-18,Material Inspection,2,Quality,MFG_Q01,Express,2,4702.12,37.4,11.1,48.5,2025-03-18 10:42,2025-03-18 10:53,0,0,3,Tuesday
CASE-0821,2025-03-18,Pre-Processing,3,Production,MFG_P03,Express,2,4702.12,22.6,23.0,45.6,2025-03-18 11:15,2025-03-18 11:38,0,0,3,Tuesday
CASE-0821,2025-03-18,Assembly,4,Production,MFG_P04,Express,2,4702.12,0.0,153.3,153.3,2025-03-18 11:38,2025-03-18 14:12,0,1,3,Tuesday
CASE-0821,2025-03-18,Quality Control,5,Quality,MFG_Q01,Express,2,4702.12,22.9,40.2,63.1,2025-03-18 14:35,2025-03-18 15:15,0,0,3,Tuesday
CASE-0821,2025-03-18,Finishing & Packaging,6,Finishing,MFG_F03,Express,2,4702.12,18.8,36.8,55.6,2025-03-18 15:34,2025-03-18 16:10,0,0,3,Tuesday
